product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,payment_sequential,payment_installments,payment_value,review_score
900.0,20.0,20.0,20.0,19.9,16.79,1.0,2.0,180.3,5.0
350.0,16.0,5.0,11.0,117.3,25.66,1.0,1.0,48.98,5.0
25000.0,98.0,14.0,40.0,149.0,44.84,1.0,1.0,212.32,5.0
1275.0,62.0,16.0,16.0,46.4,15.11,1.0,1.0,110.55,5.0
340.0,28.0,11.0,15.0,6.5,7.78,1.0,1.0,44.11,1.0
250.0,16.0,10.0,11.0,6.5,7.78,1.0,1.0,72.68,5.0
5450.0,40.0,16.0,30.0,6.5,7.78,1.0,1.0,82.73,1.0
600.0,36.0,9.0,13.0,41.79,15.1,1.0,1.0,32.7,1.0
1500.0,30.0,12.0,27.0,29.0,15.23,1.0,4.0,157.28,5.0
550.0,16.0,2.0,11.0,27.99,22.95,1.0,1.0,102.03,3.0
1500.0,54.0,14.0,16.0,81.0,8.73,1.0,2.0,176.9,5.0
450.0,38.0,12.0,14.0,109.9,17.48,1.0,1.0,58.74,1.0
100.0,20.0,7.0,15.0,59.99,19.33,1.0,3.0,166.21,4.0
2700.0,18.0,24.0,16.0,420.0,17.69,1.0,8.0,103.04,5.0
110.0,18.0,8.0,13.0,199.0,21.66,1.0,1.0,45.13,5.0
6050.0,32.0,24.0,32.0,109.9,23.35,1.0,1.0,676.8,3.0
1000.0,40.0,25.0,40.0,70.0,12.62,1.0,5.0,176.34,5.0
1200.0,34.0,6.0,41.0,149.99,43.11,1.0,1.0,269.63,4.0
1215.0,37.0,7.0,29.0,122.99,34.66,1.0,1.0,58.73,3.0
9400.0,45.0,39.0,33.0,16.9,7.78,1.0,2.0,157.65,4.0
700.0,100.0,5.0,11.0,105.89,12.24,1.0,1.0,65.0,4.0
200.0,20.0,9.0,15.0,6.0,7.78,1.0,1.0,39.75,5.0
383.0,20.0,9.0,14.0,33.9,15.1,1.0,5.0,628.86,5.0
600.0,16.0,2.0,11.0,93.0,20.6,1.0,1.0,22.37,4.0
700.0,25.0,25.0,11.0,78.0,7.81,1.0,1.0,106.78,4.0
200.0,16.0,6.0,11.0,46.0,18.23,1.0,1.0,126.69,1.0
190.0,23.0,16.0,18.0,120.0,18.09,1.0,1.0,110.0,3.0
1700.0,16.0,32.0,34.0,99.9,38.12,1.0,2.0,128.21,4.0
500.0,17.0,8.0,13.0,209.99,25.82,1.0,4.0,205.76,1.0
5350.0,49.0,18.0,34.0,89.49,37.54,1.0,7.0,617.59,5.0
4300.0,50.0,15.0,46.0,89.49,37.54,1.0,1.0,292.68,1.0
1000.0,30.0,15.0,20.0,15.99,7.39,1.0,2.0,101.93,4.0
500.0,19.0,35.0,27.0,69.9,17.74,1.0,3.0,106.76,4.0
900.0,84.0,6.0,20.0,99.0,21.99,1.0,10.0,233.69,1.0
500.0,20.0,15.0,15.0,299.9,13.3,1.0,1.0,86.73,5.0
138.0,21.0,10.0,16.0,226.9,26.43,1.0,1.0,31.75,5.0
1000.0,30.0,30.0,16.0,226.9,26.43,1.0,3.0,60.85,5.0
350.0,17.0,4.0,12.0,21.99,21.15,1.0,8.0,296.81,3.0
800.0,20.0,16.0,16.0,101.75,23.29,1.0,8.0,180.95,4.0
22050.0,40.0,42.0,36.0,189.9,133.84,1.0,1.0,1.23,5.0
6170.0,36.0,49.0,37.0,29.99,16.79,1.0,1.0,57.37,3.0
450.0,25.0,10.0,18.0,29.99,16.79,1.0,2.0,190.48,4.0
1100.0,65.0,9.0,20.0,299.9,23.84,1.0,1.0,37.01,1.0
100.0,19.0,4.0,11.0,59.99,12.76,1.0,1.0,57.62,5.0
300.0,16.0,2.0,11.0,16.99,10.96,1.0,1.0,241.1,5.0
2079.0,30.0,27.0,24.0,58.9,15.17,1.0,1.0,39.61,3.0
800.0,35.0,10.0,35.0,58.9,15.17,1.0,1.0,174.76,5.0
150.0,20.0,10.0,20.0,58.9,15.17,1.0,3.0,37.9,4.0
325.0,27.0,10.0,14.0,58.9,15.17,1.0,1.0,177.49,5.0
1250.0,30.0,10.0,18.0,259.0,24.53,1.0,1.0,110.0,1.0
3117.0,37.0,31.0,43.0,149.9,19.15,1.0,1.0,19.78,5.0
150.0,22.0,10.0,15.0,53.9,0.0,1.0,7.0,143.27,4.0
200.0,20.0,2.0,14.0,169.9,18.96,1.0,1.0,168.2,4.0
10200.0,42.0,38.0,41.0,265.9,16.17,1.0,3.0,166.3,5.0
475.0,16.0,13.0,18.0,49.97,19.84,1.0,1.0,58.57,5.0
6400.0,45.0,25.0,32.0,119.99,28.2,1.0,1.0,55.01,5.0
400.0,30.0,16.0,16.0,21.9,14.52,1.0,1.0,113.15,5.0
550.0,18.0,5.0,18.0,13.99,7.78,1.0,2.0,149.7,4.0
1550.0,31.0,11.0,26.0,13.99,7.78,1.0,1.0,163.98,2.0
300.0,20.0,20.0,20.0,36.9,13.6,1.0,1.0,43.54,5.0
300.0,16.0,6.0,14.0,36.9,13.6,1.0,5.0,56.78,4.0
350.0,22.0,18.0,21.0,29.0,7.78,1.0,5.0,540.19,5.0
353.0,36.0,6.0,16.0,25.9,15.1,1.0,1.0,138.16,1.0
100.0,16.0,5.0,16.0,25.9,15.1,1.0,2.0,70.18,4.0
8800.0,33.0,28.0,20.0,25.9,15.1,4.0,1.0,20.48,3.0
150.0,19.0,6.0,11.0,80.0,18.66,1.0,1.0,104.96,1.0
550.0,16.0,22.0,11.0,161.99,23.0,1.0,2.0,24.6,1.0
400.0,20.0,8.0,14.0,120.9,49.38,1.0,1.0,63.6,1.0
12300.0,56.0,28.0,40.0,107.9,21.56,1.0,4.0,70.46,5.0
1600.0,40.0,11.0,35.0,53.9,22.96,1.0,1.0,169.4,5.0
19800.0,58.0,40.0,50.0,99.0,47.35,1.0,1.0,68.25,3.0
725.0,26.0,6.0,27.0,65.0,14.62,1.0,2.0,137.23,5.0
695.0,30.0,33.0,27.0,19.99,7.78,1.0,1.0,288.37,5.0
200.0,25.0,10.0,12.0,49.9,18.45,1.0,10.0,374.25,1.0
750.0,18.0,10.0,15.0,129.0,18.52,1.0,3.0,61.81,3.0
650.0,20.0,30.0,20.0,33.0,19.42,1.0,2.0,168.82,5.0
400.0,17.0,9.0,27.0,19.99,11.85,1.0,7.0,389.7,4.0
500.0,17.0,27.0,17.0,110.32,18.65,1.0,4.0,49.51,4.0
7500.0,55.0,18.0,45.0,129.99,11.93,1.0,1.0,310.67,5.0
1100.0,33.0,15.0,42.0,179.9,25.39,1.0,6.0,178.27,2.0
2646.0,19.0,24.0,12.0,150.0,26.33,1.0,2.0,500.56,5.0
2450.0,45.0,14.0,34.0,54.99,26.64,1.0,10.0,1013.59,5.0
2200.0,62.0,7.0,35.0,159.9,15.87,1.0,2.0,113.44,5.0
300.0,17.0,17.0,20.0,89.99,11.65,1.0,1.0,61.85,5.0
900.0,18.0,20.0,17.0,119.99,25.15,2.0,1.0,46.8,1.0
300.0,17.0,8.0,13.0,149.0,14.06,1.0,1.0,57.83,1.0
450.0,23.0,8.0,15.0,449.9,53.87,1.0,1.0,151.29,5.0
900.0,40.0,17.0,18.0,759.9,13.67,1.0,1.0,51.11,5.0
150.0,16.0,5.0,11.0,119.99,19.99,1.0,1.0,50.34,5.0
1025.0,20.0,11.0,11.0,132.9,53.29,1.0,4.0,566.79,3.0
4600.0,20.0,9.0,17.0,179.5,17.45,1.0,7.0,87.36,5.0
214.0,18.0,9.0,15.0,35.9,22.93,1.0,3.0,187.94,5.0
300.0,16.0,14.0,14.0,78.0,41.53,1.0,1.0,51.91,5.0
433.0,16.0,12.0,14.0,348.9,10.6,1.0,1.0,60.75,5.0
5300.0,70.0,12.0,40.0,149.9,23.98,1.0,1.0,76.63,5.0
3700.0,30.0,18.0,18.0,28.49,7.78,1.0,6.0,159.69,5.0
200.0,40.0,10.0,16.0,159.0,34.65,1.0,1.0,63.27,1.0
100.0,16.0,3.0,11.0,29.0,15.79,1.0,1.0,133.76,3.0
3250.0,50.0,10.0,60.0,29.0,15.79,1.0,10.0,319.0,4.0
650.0,30.0,16.0,16.0,99.9,12.4,1.0,2.0,26.86,5.0
20100.0,45.0,15.0,25.0,18.9,12.48,2.0,1.0,21.71,5.0
4150.0,23.0,23.0,23.0,119.9,8.09,1.0,1.0,177.48,5.0
3450.0,32.0,25.0,26.0,524.9,17.76,1.0,3.0,91.18,4.0
600.0,20.0,10.0,15.0,999.9,52.59,1.0,1.0,161.12,3.0
400.0,20.0,5.0,15.0,34.9,14.52,1.0,1.0,183.33,1.0
200.0,16.0,3.0,12.0,97.0,8.42,1.0,9.0,1225.99,1.0
750.0,21.0,23.0,35.0,59.5,24.62,1.0,8.0,199.48,4.0
300.0,16.0,22.0,15.0,159.9,19.01,1.0,1.0,152.47,5.0
750.0,24.0,15.0,18.0,199.9,19.01,1.0,1.0,173.27,5.0
425.0,28.0,15.0,28.0,377.0,22.72,1.0,8.0,305.68,5.0
350.0,26.0,12.0,17.0,108.0,62.05,1.0,1.0,32.38,5.0
400.0,26.0,2.0,20.0,108.0,62.05,1.0,1.0,152.09,3.0
2900.0,58.0,26.0,28.0,240.0,17.93,1.0,1.0,37.78,5.0
775.0,18.0,15.0,13.0,299.0,18.57,1.0,2.0,139.07,5.0
1500.0,42.0,25.0,15.0,31.9,12.69,1.0,2.0,75.96,5.0
2100.0,50.0,12.0,40.0,39.99,11.95,1.0,1.0,57.12,5.0
400.0,29.0,36.0,15.0,10.9,16.79,1.0,1.0,72.87,4.0
7350.0,40.0,25.0,30.0,29.99,18.31,1.0,4.0,445.59,5.0
450.0,20.0,18.0,15.0,104.9,29.13,1.0,3.0,151.88,5.0
100.0,20.0,10.0,15.0,19.9,15.1,1.0,5.0,205.76,5.0
600.0,32.0,2.0,20.0,106.8,9.66,1.0,3.0,96.9,5.0
200.0,16.0,16.0,16.0,149.99,14.17,1.0,5.0,54.22,1.0
425.0,17.0,23.0,12.0,43.99,7.39,1.0,1.0,409.79,5.0
200.0,27.0,13.0,17.0,79.9,31.43,1.0,3.0,95.1,5.0
1000.0,16.0,20.0,16.0,21.9,11.85,1.0,1.0,57.5,4.0
800.0,25.0,25.0,25.0,139.9,12.37,1.0,1.0,42.27,5.0
1367.0,39.0,15.0,29.0,144.0,8.73,1.0,3.0,35.77,5.0
200.0,20.0,15.0,16.0,53.0,7.78,1.0,1.0,81.12,1.0
2850.0,30.0,30.0,30.0,89.99,17.37,1.0,2.0,97.03,3.0
500.0,21.0,10.0,17.0,158.0,22.82,1.0,8.0,1281.12,5.0
300.0,30.0,2.0,16.0,89.9,26.95,3.0,1.0,30.0,1.0
900.0,30.0,4.0,20.0,89.99,45.09,1.0,5.0,120.93,2.0
150.0,16.0,2.0,11.0,149.9,19.15,1.0,2.0,125.75,1.0
1000.0,35.0,5.0,20.0,177.0,24.04,1.0,3.0,100.06,5.0
1185.0,26.0,26.0,33.0,49.0,17.63,1.0,3.0,124.02,1.0
550.0,16.0,10.0,16.0,29.99,17.63,1.0,1.0,68.65,5.0
8050.0,35.0,46.0,35.0,139.9,16.74,1.0,1.0,360.6,5.0
3100.0,30.0,11.0,30.0,18.4,12.79,1.0,1.0,12.16,3.0
3000.0,35.0,15.0,35.0,18.4,12.79,1.0,2.0,192.94,5.0
550.0,19.0,12.0,13.0,106.0,13.18,1.0,5.0,179.35,1.0
887.0,30.0,22.0,20.0,118.0,7.43,1.0,3.0,204.76,4.0
250.0,16.0,16.0,16.0,249.9,60.3,1.0,1.0,2384.5,5.0
15400.0,61.0,61.0,19.0,57.99,11.73,1.0,1.0,82.68,4.0
880.0,28.0,6.0,17.0,159.9,18.33,1.0,1.0,42.05,5.0
750.0,36.0,20.0,26.0,34.9,16.05,1.0,1.0,35.84,1.0
900.0,30.0,10.0,25.0,739.9,19.35,1.0,1.0,200.48,1.0
250.0,16.0,6.0,14.0,139.9,18.23,1.0,1.0,27.27,1.0
250.0,19.0,14.0,11.0,74.89,13.18,1.0,8.0,501.24,2.0
1000.0,30.0,4.0,40.0,45.9,7.78,1.0,1.0,122.5,5.0
2700.0,37.0,23.0,35.0,399.9,66.29,1.0,7.0,524.3,5.0
25200.0,58.0,40.0,50.0,99.99,17.95,1.0,1.0,48.0,3.0
200.0,16.0,16.0,16.0,69.9,13.51,1.0,3.0,42.38,3.0
467.0,21.0,22.0,13.0,178.9,27.55,1.0,5.0,1079.75,5.0
3000.0,69.0,11.0,11.0,89.17,9.36,1.0,1.0,85.31,5.0
1025.0,35.0,10.0,18.0,119.99,15.6,11.0,1.0,8.65,5.0
300.0,16.0,9.0,11.0,369.0,23.02,1.0,4.0,98.67,5.0
1700.0,30.0,23.0,11.0,19.99,18.23,1.0,10.0,393.29,5.0
150.0,19.0,4.0,11.0,205.0,18.14,1.0,5.0,110.18,5.0
13750.0,65.0,65.0,22.0,12.99,15.23,1.0,3.0,44.79,5.0
290.0,18.0,4.0,14.0,41.95,10.41,1.0,2.0,72.32,3.0
650.0,36.0,16.0,11.0,110.4,10.41,1.0,1.0,56.78,5.0
50.0,19.0,11.0,23.0,129.99,53.29,1.0,1.0,77.64,5.0
900.0,29.0,8.0,34.0,89.99,26.25,1.0,1.0,151.7,5.0
250.0,17.0,19.0,15.0,24.9,19.59,1.0,1.0,214.63,5.0
100.0,17.0,5.0,19.0,934.94,62.43,1.0,1.0,56.92,3.0
100.0,24.0,7.0,14.0,249.0,20.02,1.0,1.0,29.56,5.0
450.0,45.0,11.0,11.0,249.0,20.02,1.0,1.0,93.3,4.0
5400.0,25.0,45.0,45.0,45.0,18.99,1.0,1.0,28.39,4.0
200.0,19.0,5.0,11.0,244.9,23.18,1.0,2.0,41.69,2.0
150.0,16.0,2.0,11.0,1058.0,20.43,1.0,4.0,131.34,4.0
150.0,24.0,8.0,13.0,24.99,7.44,1.0,1.0,39.95,4.0
5200.0,20.0,30.0,30.0,17.99,16.11,2.0,1.0,100.0,1.0
188.0,16.0,16.0,12.0,59.9,17.13,1.0,7.0,74.76,5.0
150.0,16.0,12.0,18.0,26.0,7.87,1.0,1.0,98.49,5.0
317.0,17.0,8.0,14.0,49.9,18.45,1.0,1.0,135.08,5.0
300.0,16.0,10.0,11.0,29.0,15.1,1.0,3.0,123.18,5.0
175.0,16.0,10.0,16.0,59.9,17.67,1.0,1.0,61.96,5.0
400.0,17.0,38.0,30.0,105.0,23.02,1.0,1.0,21.04,5.0
1200.0,40.0,22.0,30.0,79.99,13.58,1.0,10.0,148.7,5.0
2363.0,26.0,10.0,26.0,19.74,14.1,1.0,2.0,72.14,3.0
200.0,16.0,2.0,11.0,46.0,27.27,1.0,2.0,161.24,1.0
2850.0,50.0,3.0,30.0,34.99,10.96,1.0,1.0,96.16,5.0
450.0,20.0,30.0,20.0,49.9,26.61,1.0,2.0,366.19,3.0
400.0,23.0,7.0,15.0,129.9,25.75,1.0,1.0,151.26,4.0
1454.0,23.0,26.0,23.0,129.9,25.75,1.0,1.0,90.48,1.0
150.0,19.0,4.0,11.0,129.9,25.75,1.0,1.0,55.11,5.0
1600.0,28.0,10.0,26.0,129.9,25.75,1.0,8.0,116.57,1.0
17600.0,65.0,36.0,45.0,129.9,25.75,1.0,2.0,244.34,5.0
1950.0,37.0,8.0,35.0,124.96,25.0,1.0,3.0,48.79,5.0
19150.0,87.0,76.0,16.0,124.96,25.0,1.0,1.0,300.78,5.0
30000.0,55.0,75.0,61.0,665.56,18.41,1.0,3.0,137.93,5.0
450.0,23.0,16.0,21.0,29.89,12.69,1.0,3.0,102.78,4.0
2500.0,20.0,10.0,20.0,67.9,17.48,1.0,1.0,32.74,2.0
24400.0,50.0,50.0,45.0,106.99,30.59,1.0,4.0,125.53,5.0
250.0,16.0,11.0,11.0,29.9,8.11,1.0,1.0,322.78,5.0
450.0,30.0,10.0,25.0,169.0,27.5,1.0,1.0,54.09,5.0
8250.0,44.0,32.0,35.0,66.49,18.4,1.0,1.0,38.37,5.0
400.0,24.0,4.0,17.0,54.99,14.19,1.0,5.0,55.09,5.0
2500.0,27.0,12.0,22.0,99.99,15.46,1.0,1.0,81.89,4.0
2000.0,33.0,44.0,19.0,56.61,23.27,1.0,1.0,81.0,5.0
7750.0,36.0,51.0,18.0,149.0,25.35,1.0,1.0,164.63,5.0
50.0,16.0,5.0,16.0,12.97,14.1,1.0,4.0,84.93,1.0
1200.0,82.0,16.0,14.0,57.9,19.47,1.0,5.0,442.26,5.0
497.0,19.0,12.0,13.0,57.9,19.47,1.0,8.0,114.12,1.0
2900.0,30.0,30.0,30.0,50.4,15.1,1.0,7.0,237.91,2.0
400.0,20.0,20.0,20.0,50.4,15.1,1.0,1.0,65.0,3.0
500.0,25.0,9.0,18.0,16.9,14.52,1.0,8.0,1330.88,5.0
850.0,38.0,10.0,38.0,16.9,14.52,1.0,4.0,267.64,5.0
250.0,17.0,7.0,12.0,49.9,18.23,1.0,4.0,110.0,5.0
800.0,30.0,10.0,30.0,18.99,14.1,1.0,1.0,63.97,4.0
100.0,24.0,10.0,24.0,75.0,16.16,1.0,1.0,70.89,1.0
600.0,20.0,10.0,20.0,75.0,13.08,1.0,3.0,819.31,5.0
493.0,20.0,16.0,16.0,29.99,34.15,1.0,4.0,102.74,5.0
350.0,30.0,20.0,20.0,114.99,17.51,1.0,3.0,138.0,1.0
1600.0,18.0,2.0,20.0,229.99,54.53,1.0,1.0,40.88,3.0
500.0,30.0,20.0,30.0,49.99,12.48,1.0,1.0,62.01,4.0
600.0,29.0,2.0,23.0,57.9,14.58,1.0,6.0,635.19,5.0
450.0,45.0,15.0,35.0,79.9,17.81,1.0,1.0,114.69,5.0
250.0,16.0,6.0,11.0,49.91,20.99,1.0,1.0,1131.73,3.0
200.0,18.0,6.0,22.0,49.91,20.99,1.0,1.0,45.5,3.0
1800.0,25.0,35.0,22.0,262.5,115.49,1.0,3.0,35.0,5.0
9700.0,44.0,15.0,33.0,149.0,8.3,1.0,1.0,269.78,5.0
850.0,40.0,30.0,30.0,69.9,16.12,1.0,1.0,452.72,5.0
7500.0,100.0,8.0,56.0,34.0,10.96,2.0,1.0,54.99,1.0
450.0,16.0,11.0,16.0,49.9,7.87,1.0,1.0,121.97,5.0
2800.0,16.0,32.0,16.0,29.99,7.78,1.0,1.0,192.9,1.0
500.0,16.0,10.0,22.0,16.6,35.67,1.0,1.0,164.06,4.0
200.0,25.0,9.0,14.0,60.0,19.61,1.0,3.0,137.6,5.0
200.0,26.0,5.0,13.0,271.99,26.74,1.0,6.0,381.88,5.0
150.0,21.0,3.0,18.0,42.0,17.6,1.0,1.0,2.68,3.0
250.0,18.0,9.0,16.0,64.02,17.73,1.0,1.0,29.69,5.0
700.0,22.0,18.0,22.0,35.99,25.63,1.0,2.0,177.66,5.0
750.0,25.0,11.0,15.0,1999.0,49.12,1.0,8.0,162.55,5.0
227.0,17.0,8.0,12.0,39.99,31.67,1.0,8.0,107.78,4.0
4917.0,33.0,23.0,33.0,32.9,31.67,1.0,1.0,257.94,4.0
5775.0,25.0,25.0,25.0,29.0,17.63,1.0,1.0,135.0,5.0
2000.0,45.0,15.0,35.0,27.99,18.23,1.0,1.0,43.0,4.0
7600.0,85.0,10.0,23.0,138.0,12.17,1.0,1.0,154.99,5.0
6250.0,99.0,28.0,36.0,89.0,17.87,1.0,1.0,40.68,1.0
5400.0,68.0,7.0,68.0,60.5,35.74,1.0,2.0,100.23,5.0
400.0,16.0,13.0,13.0,39.0,13.85,2.0,4.0,130.0,5.0
566.0,37.0,12.0,29.0,59.9,19.66,1.0,1.0,76.29,5.0
150.0,16.0,7.0,11.0,69.0,14.23,1.0,7.0,150.54,5.0
650.0,25.0,15.0,15.0,147.9,16.14,1.0,1.0,92.57,5.0
193.0,16.0,16.0,13.0,15.3,8.72,1.0,2.0,132.03,5.0
600.0,26.0,16.0,18.0,19.9,14.11,1.0,1.0,65.61,5.0
275.0,23.0,18.0,28.0,49.9,17.66,1.0,10.0,466.89,5.0
250.0,17.0,9.0,27.0,59.9,17.67,1.0,1.0,148.84,1.0
600.0,35.0,5.0,15.0,59.9,17.67,1.0,5.0,107.96,3.0
900.0,16.0,7.0,21.0,349.9,21.69,1.0,1.0,56.78,5.0
1000.0,30.0,4.0,20.0,34.99,8.29,1.0,1.0,30.38,5.0
433.0,21.0,15.0,11.0,569.0,68.13,1.0,1.0,35.84,5.0
2100.0,30.0,35.0,30.0,59.5,17.16,1.0,1.0,302.8,5.0
1700.0,40.0,8.0,30.0,99.0,52.7,1.0,1.0,306.99,3.0
233.0,15.0,11.0,14.0,99.0,52.7,1.0,3.0,336.99,5.0
6750.0,55.0,15.0,16.0,79.99,18.66,1.0,5.0,108.67,5.0
100.0,16.0,16.0,16.0,89.9,23.18,1.0,10.0,241.5,5.0
1800.0,42.0,20.0,40.0,72.0,15.4,1.0,2.0,207.27,1.0
6500.0,29.0,21.0,11.0,82.0,15.4,1.0,1.0,39.1,4.0
600.0,16.0,2.0,11.0,72.0,15.4,1.0,1.0,55.0,1.0
14150.0,52.0,63.0,31.0,72.0,15.4,1.0,10.0,148.38,5.0
667.0,30.0,14.0,16.0,72.0,15.4,1.0,1.0,47.75,5.0
4200.0,31.0,23.0,26.0,82.0,15.4,1.0,1.0,36.6,5.0
14500.0,40.0,60.0,40.0,20.0,15.1,1.0,3.0,93.04,1.0
300.0,18.0,11.0,16.0,38.9,15.23,1.0,1.0,62.88,5.0
1840.0,48.0,8.0,39.0,309.9,34.42,1.0,2.0,126.26,5.0
245.0,19.0,14.0,14.0,89.9,11.24,1.0,1.0,879.66,1.0
550.0,20.0,40.0,20.0,89.9,11.24,1.0,1.0,45.0,5.0
150.0,16.0,17.0,17.0,105.0,27.27,1.0,5.0,398.9,3.0
5000.0,45.0,27.0,36.0,31.9,8.11,1.0,1.0,114.79,4.0
350.0,16.0,35.0,25.0,90.0,17.07,1.0,4.0,78.48,4.0
875.0,19.0,19.0,19.0,129.99,25.75,1.0,8.0,231.8,5.0
1100.0,20.0,20.0,20.0,78.9,22.26,1.0,1.0,72.14,5.0
1563.0,22.0,17.0,18.0,72.9,14.39,1.0,6.0,309.33,5.0
600.0,20.0,20.0,20.0,179.96,65.49,1.0,3.0,147.55,3.0
243.0,16.0,15.0,16.0,58.9,12.75,1.0,5.0,112.95,5.0
9200.0,31.0,31.0,31.0,39.0,15.37,1.0,1.0,41.77,1.0
9800.0,65.0,60.0,15.0,39.0,15.37,1.0,1.0,323.72,5.0
200.0,18.0,16.0,11.0,25.9,21.15,1.0,3.0,87.57,4.0
100.0,16.0,4.0,11.0,179.99,8.51,1.0,1.0,171.85,5.0
700.0,45.0,10.0,35.0,89.9,17.91,1.0,4.0,184.27,5.0
400.0,45.0,15.0,35.0,39.9,19.47,1.0,1.0,71.55,4.0
30000.0,55.0,75.0,61.0,49.0,15.1,1.0,1.0,79.65,5.0
100.0,16.0,6.0,11.0,14.5,14.52,1.0,1.0,112.91,1.0
50.0,20.0,5.0,20.0,149.9,25.89,1.0,1.0,73.49,5.0
258.0,18.0,16.0,14.0,117.3,15.28,1.0,1.0,225.66,5.0
1286.0,20.0,13.0,17.0,169.0,20.16,1.0,1.0,69.73,4.0
250.0,16.0,3.0,11.0,107.94,25.25,1.0,8.0,175.11,4.0
700.0,21.0,28.0,21.0,56.97,18.02,1.0,10.0,603.24,3.0
1100.0,31.0,8.0,21.0,159.0,15.57,1.0,1.0,72.15,5.0
1600.0,25.0,7.0,18.0,159.0,15.57,1.0,2.0,135.49,5.0
2525.0,26.0,16.0,31.0,79.9,23.49,1.0,8.0,165.37,5.0
1850.0,45.0,15.0,35.0,124.0,15.17,1.0,1.0,1028.3,5.0
300.0,22.0,14.0,22.0,34.5,8.99,1.0,4.0,127.55,5.0
900.0,20.0,20.0,20.0,449.9,19.99,1.0,1.0,79.04,5.0
2000.0,20.0,46.0,13.0,75.0,21.02,1.0,4.0,97.81,5.0
2300.0,40.0,6.0,46.0,18.9,42.38,1.0,8.0,469.89,5.0
2100.0,44.0,16.0,42.0,39.99,15.79,1.0,1.0,1317.36,4.0
700.0,36.0,18.0,27.0,199.0,47.92,1.0,1.0,20.55,5.0
6050.0,50.0,40.0,18.0,53.9,21.35,1.0,4.0,46.01,1.0
17175.0,23.0,13.0,12.0,29.0,15.1,1.0,1.0,37.64,3.0
736.0,16.0,12.0,14.0,120.0,13.18,1.0,1.0,24.7,4.0
4800.0,53.0,21.0,36.0,39.0,15.79,1.0,1.0,113.63,4.0
3288.0,25.0,45.0,25.0,89.9,11.83,1.0,4.0,42.3,1.0
100.0,19.0,5.0,13.0,39.9,12.94,1.0,2.0,58.13,3.0
6300.0,60.0,20.0,50.0,289.9,12.64,1.0,1.0,115.4,1.0
4200.0,38.0,38.0,38.0,110.32,8.03,1.0,4.0,84.44,1.0
1600.0,46.0,3.0,34.0,179.9,15.57,1.0,9.0,607.57,4.0
229.0,18.0,10.0,16.0,79.99,19.53,1.0,1.0,154.05,3.0
600.0,17.0,7.0,12.0,1200.0,40.85,1.0,2.0,153.2,5.0
500.0,16.0,21.0,11.0,89.8,41.27,1.0,3.0,392.88,5.0
1800.0,40.0,10.0,40.0,199.0,14.97,1.0,1.0,312.82,4.0
1900.0,100.0,3.0,15.0,39.9,18.23,1.0,1.0,169.18,4.0
70.0,17.0,6.0,12.0,69.9,14.58,1.0,1.0,68.43,4.0
650.0,40.0,5.0,40.0,83.0,23.73,1.0,1.0,78.71,3.0
150.0,16.0,6.0,14.0,119.9,14.61,1.0,8.0,162.25,5.0
700.0,16.0,15.0,12.0,249.0,120.61,1.0,3.0,81.89,4.0
1200.0,40.0,10.0,30.0,69.9,14.38,1.0,10.0,619.46,5.0
800.0,36.0,31.0,26.0,199.9,14.38,1.0,2.0,104.71,5.0
650.0,16.0,17.0,11.0,239.9,23.39,1.0,1.0,75.18,5.0
1400.0,16.0,15.0,15.0,50.0,42.38,1.0,2.0,51.25,1.0
250.0,16.0,2.0,11.0,134.9,17.38,1.0,1.0,80.34,2.0
650.0,65.0,2.0,13.0,84.99,7.85,1.0,1.0,52.01,5.0
1550.0,37.0,10.0,29.0,109.9,13.43,1.0,1.0,219.48,5.0
2250.0,38.0,8.0,38.0,109.9,42.8,1.0,1.0,219.63,5.0
500.0,45.0,15.0,35.0,109.9,42.8,1.0,1.0,64.1,5.0
325.0,21.0,14.0,15.0,109.9,42.8,1.0,4.0,187.94,2.0
125.0,18.0,5.0,14.0,109.9,42.8,1.0,1.0,143.16,1.0
1000.0,70.0,10.0,11.0,59.9,14.13,1.0,10.0,198.91,4.0
750.0,36.0,21.0,36.0,29.99,16.79,1.0,5.0,218.13,1.0
1800.0,80.0,10.0,15.0,61.99,28.64,1.0,1.0,22.29,3.0
650.0,25.0,25.0,25.0,108.99,28.64,1.0,8.0,95.73,1.0
1500.0,33.0,4.0,33.0,45.9,26.67,1.0,1.0,63.27,5.0
200.0,18.0,8.0,13.0,19.99,12.79,1.0,1.0,36.75,2.0
200.0,26.0,7.0,16.0,19.99,12.79,1.0,8.0,318.34,5.0
100.0,16.0,2.0,11.0,67.9,14.23,1.0,1.0,20.68,1.0
1800.0,25.0,30.0,40.0,44.9,15.11,1.0,1.0,163.25,5.0
250.0,20.0,10.0,15.0,24.9,22.06,1.0,1.0,37.09,5.0
400.0,23.0,15.0,19.0,81.99,12.07,1.0,1.0,73.13,5.0
450.0,45.0,11.0,11.0,150.0,42.03,1.0,6.0,127.81,5.0
289.0,17.0,15.0,17.0,190.0,10.74,1.0,1.0,106.78,5.0
350.0,16.0,16.0,16.0,113.9,12.0,1.0,1.0,105.68,5.0
100.0,16.0,7.0,12.0,36.9,12.69,1.0,4.0,318.34,4.0
433.0,23.0,12.0,17.0,399.0,11.61,1.0,1.0,38.29,5.0
